Id,Sales
277,5057.0
278,10382.0
279,6531.0
280,10023.0
281,5607.0
282,5971.0
283,6021.0
284,13674.0
285,6138.0
286,8998.0
287,6992.0
288,9774.0
289,4909.0
290,11031.0
291,6970.0
292,4120.0
293,14706.0
294,16238.0
295,7871.0
296,6928.0
297,9675.0
298,11752.0
299,13109.0
300,6777.0
301,8315.0
302,6106.0
303,8750.0
304,4161.0
305,6696.0
306,5050.0
307,6960.0
308,4157.0
309,4677.0
310,5185.0
311,9636.0
312,4843.0
313,4756.0
314,6921.0
315,6812.0
316,8604.0
317,8439.0
318,6857.0
319,7159.0
320,8969.0
321,12802.0
322,8267.0
323,6038.0
324,5767.0
325,8351.0
326,4614.0
327,7966.0
328,3629.0
329,4458.0
330,7809.0
331,6861.0
332,6145.0
333,9681.0
334,9353.0
335,13535.0
336,6709.0
337,11115.0
338,2423.0
339,5562.0
340,6806.0
341,4777.0
342,6894.0
343,4831.0
344,8031.0
345,8728.0
346,10733.0
347,11162.0
348,6571.0
349,5796.0
350,7716.0
351,6671.0
352,5644.0
353,5569.0
354,6919.0
355,7263.0
356,4744.0
357,6068.0
358,7970.0
359,7402.0
360,14971.0
361,6338.0
362,12924.0
363,8119.0
364,5905.0
365,4021.0
366,5689.0
367,6660.0
368,6295.0
369,8608.0
370,5596.0
371,5006.0
372,9484.0
373,3621.0
374,9306.0
375,7718.0
376,8262.0
377,8598.0
378,6671.0
379,8875.0
380,9306.0
381,6651.0
382,7853.0
383,4671.0
384,10110.0
385,6596.0
386,4401.0
387,6420.0
388,9704.0
389,7874.0
390,6228.0
391,7973.0
392,7495.0
393,6882.0
394,6981.0
395,9157.0
396,5956.0
397,5279.0
398,6959.0
399,6539.0
400,4281.0
401,6306.0
402,7940.0
403,8536.0
404,9498.0
405,10903.0
406,8690.0
407,6009.0
408,4912.0
409,11587.0
410,11707.0
411,9022.0
412,9091.0
413,7210.0
414,5975.0
415,4051.0
416,11835.0
417,7344.0
418,6010.0
419,7236.0
420,3823.0
421,12778.0
422,8165.0
423,5709.0
424,4833.0
425,5245.0
426,6850.0
427,7420.0
428,6815.0
429,4966.0
430,5990.0
431,3959.0
432,3603.0
433,8064.0
434,16289.0
435,5101.0
436,6009.0
437,6872.0
438,5741.0
439,5824.0
440,4852.0
441,3787.0
442,8559.0
443,6859.0
444,4298.0
445,7155.0
446,7689.0
447,4868.0
448,8420.0
449,8626.0
450,10705.0
451,5296.0
452,7754.0
453,4641.0
454,6283.0
455,13743.0
456,11542.0
457,7499.0
458,6009.0
459,5068.0
460,6330.0
461,5351.0
462,12314.0
463,7263.0
464,7030.0
465,9411.0
466,5249.0
467,6657.0
468,8324.0
469,6635.0
470,8895.0
471,4037.0
472,5502.0
473,9484.0
474,8648.0
475,8076.0
476,7112.0
477,4855.0
478,8725.0
479,5535.0
480,0.0
481,7188.0
482,7864.0
483,6807.0
484,6568.0
485,6748.0
486,7252.0
487,5934.0
488,5211.0
489,6883.0
490,6542.0
491,10044.0
492,6712.0
493,4121.0
494,12810.0
495,6186.0
496,3287.0
497,8543.0
498,8366.0
499,10643.0
500,5417.0
501,6838.0
502,5729.0
503,7459.0
504,5057.0
505,8731.0
506,3118.0
507,6264.0
508,5765.0
509,5729.0
510,6156.0
511,7049.0
512,8902.0
513,15060.0
514,8471.0
515,9587.0
516,9404.0
517,5274.0
518,6187.0
519,8045.0
520,8712.0
521,7271.0
522,5281.0
523,7813.0
524,7761.0
525,7241.0
526,3590.0
527,4421.0
528,7344.0
529,6540.0
530,8910.0
531,7511.0
532,5923.0
533,9187.0
534,6555.0
535,7201.0
536,9412.0
537,7482.0
538,8250.0
539,11478.0
540,9581.0
541,5533.0
542,5862.0
543,4981.0
544,0.0
545,9380.0
546,6252.0
547,8372.0
548,5404.0
549,7164.0
550,5691.0
551,10211.0
552,6955.0
553,5277.0
554,5646.0
555,8272.0
556,6467.0
557,8757.0
558,8629.0
559,8849.0
560,10117.0
561,6964.0
562,6820.0
563,5119.0
564,5511.0
565,11083.0
566,10349.0
567,6654.0
568,14326.0
569,5801.0
570,7093.0
571,6719.0
572,10197.0
573,10972.0
574,7513.0
575,8047.0
576,8057.0
577,5920.0
578,7655.0
579,6247.0
580,6880.0
581,5842.0
582,4347.0
583,6459.0
584,8972.0
585,17736.0
586,7148.0
587,4856.0
588,7875.0
589,4677.0
590,6950.0
591,4928.0
592,9457.0
593,6688.0
594,5687.0
595,15563.0
596,11388.0
597,5731.0
598,7440.0
599,4303.0
600,6400.0
601,5015.0
602,9411.0
603,4532.0
604,5620.0
605,6196.0
606,4945.0
607,6841.0
608,8803.0
609,3541.0
610,7310.0
611,9201.0
612,8267.0
613,5061.0
614,4969.0
615,8669.0
616,5278.0
617,9131.0
618,5162.0
619,5173.0
620,7903.0
621,6544.0
622,4598.0
623,6691.0
624,7055.0
625,8388.0
626,10477.0
627,5737.0
628,4669.0
629,6842.0
630,7983.0
631,4736.0
632,6121.0
633,7097.0
634,14208.0
635,9934.0
636,6439.0
637,6534.0
638,5335.0
639,10051.0
640,5980.0
641,11725.0
642,6374.0
643,6620.0
644,5611.0
645,4319.0
646,5938.0
647,18658.0
648,4597.0
649,5042.0
650,10165.0
651,6425.0
652,7703.0
653,8361.0
654,5989.0
655,4996.0
656,4532.0
657,9165.0
658,6627.0
659,7302.0
660,9334.0
661,5104.0
662,7435.0
663,6486.0
664,4156.0
665,9070.0
666,9829.0
667,4384.0
668,8544.0
669,7630.0
670,4436.0
671,10305.0
672,5974.0
673,7017.0
674,5324.0
675,5401.0
676,5896.0
677,0.0
678,7968.0
679,5571.0
680,5956.0
681,4972.0
682,6412.0
683,5815.0
684,7840.0
685,7150.0
686,9879.0
687,5629.0
688,7379.0
689,7358.0
690,8667.0
691,10240.0
692,8387.0
693,8441.0
694,7285.0
695,8948.0
696,4133.0
697,11219.0
698,6020.0
699,7319.0
700,11543.0
701,7250.0
702,3907.0
703,3547.0
704,9795.0
705,5525.0
706,8146.0
707,10140.0
708,7603.0
709,4076.0
710,7909.0
711,6005.0
712,6426.0
713,8039.0
714,5744.0
715,6756.0
716,8677.0
717,7485.0
718,7298.0
719,7161.0
720,6106.0
721,5731.0
722,9030.0
723,7161.0
724,7180.0
725,7521.0
726,7722.0
727,6026.0
728,5776.0
729,4794.0
730,7077.0
731,7132.0
732,5406.0
733,7098.0
734,5623.0
735,7638.0
736,7484.0
737,4621.0
738,8117.0
739,6692.0
740,6866.0
741,3499.0
742,4012.0
743,6976.0
744,6671.0
745,5693.0
746,9207.0
747,8225.0
748,5140.0
749,9303.0
750,7491.0
751,3187.0
752,7532.0
753,12081.0
754,8732.0
755,6602.0
756,5389.0
757,6388.0
758,8991.0
759,7722.0
760,3896.0
761,5284.0
762,5562.0
763,6029.0
764,5867.0
765,5771.0
766,4485.0
767,4696.0
768,4891.0
769,7047.0
770,6811.0
771,6069.0
772,6078.0
773,7947.0
774,6457.0
775,4983.0
776,6552.0
777,8429.0
778,5340.0
779,3729.0
780,11021.0
781,7448.0
782,4887.0
783,6552.0
784,6939.0
785,7239.0
786,5208.0
787,8772.0
788,10138.0
789,13030.0
790,6415.0
791,4855.0
792,5294.0
793,7101.0
794,6901.0
795,8861.0
796,10138.0
797,6868.0
798,4018.0
799,5324.0
800,11719.0
801,6001.0
802,9505.0
803,4029.0
804,8183.0
805,8735.0
806,6827.0
807,8686.0
808,5569.0
809,4065.0
810,7259.0
811,7405.0
812,8924.0
813,7322.0
814,8377.0
815,6066.0
816,4913.0
817,10602.0
818,5147.0
819,11210.0
820,6547.0
821,4766.0
822,7452.0
823,6238.0
824,6552.0
825,12275.0
826,4405.0
827,5220.0
828,9973.0
829,9720.0
830,12809.0
831,5347.0
832,5859.0
833,7626.0
834,6301.0
835,5424.0
836,10674.0
837,8156.0
838,14999.0
839,4543.0
840,6139.0
841,0.0
842,9852.0
843,5303.0
844,11131.0
845,6504.0
846,7030.0
847,6085.0
848,4984.0
849,6146.0
850,6168.0
851,5520.0
852,5495.0
853,8430.0
854,6653.0
855,21125.0
856,6858.0
857,4767.0
858,7610.0
859,10095.0
860,7932.0
861,5328.0
862,6423.0
863,9599.0
864,10008.0
865,10334.0
866,5298.0
867,7885.0
868,9172.0
869,7838.0
870,5501.0
871,5710.0
872,4841.0
873,6463.0
874,9748.0
875,10277.0
876,11877.0
877,8151.0
878,4412.0
879,7068.0
880,6320.0
881,8482.0
882,10634.0
883,9866.0
884,6438.0
885,5617.0
886,4609.0
887,5673.0
888,10932.0
889,6960.0
890,4743.0
891,5216.0
892,8095.0
893,4214.0
894,8732.0
895,4535.0
896,7255.0
897,6689.0
898,5974.0
899,8645.0
900,7403.0
901,6078.0
902,6180.0
903,8667.0
904,11569.0
905,6609.0
906,7641.0
907,8884.0
908,9962.0
909,5759.0
910,8806.0
911,6365.0
912,5488.0
913,6824.0
914,7179.0
915,10664.0
916,8405.0
917,4979.0
918,7102.0
919,6703.0
920,9641.0
921,3874.0
922,16038.0
923,5847.0
924,6738.0
925,9685.0
926,6365.0
927,6917.0
928,7312.0
929,7370.0
930,5431.0
931,6668.0
932,8260.0
933,9383.0
934,8787.0
935,6439.0
936,8516.0
937,13712.0
938,7723.0
939,5370.0
940,6128.0
941,6791.0
942,7152.0
943,7719.0
944,4153.0
945,9466.0
946,6820.0
947,6630.0
948,8906.0
949,4410.0
950,5794.0
951,5454.0
952,9433.0
953,8866.0
954,5858.0
955,4638.0
956,7940.0
957,5991.0
958,7074.0
959,8031.0
960,8700.0
961,8334.0
962,5696.0
963,4191.0
964,7363.0
965,6849.0
966,9104.0
967,8010.0
968,8290.0
969,7745.0
970,10089.0
971,6264.0
972,7127.0
973,7454.0
974,7025.0
975,11234.0
976,8842.0
977,8563.0
978,5460.0
979,9356.0
980,8134.0
981,7309.0
982,4256.0
983,5876.0
984,8321.0
985,6704.0
986,4930.0
987,8116.0
988,7407.0
989,6921.0
990,6346.0
991,5487.0
992,7358.0
993,8435.0
994,7945.0
995,5370.0
996,4317.0
997,5648.0
998,3557.0
999,5222.0
1000,6805.0
1001,8669.0
1002,8941.0
1003,6236.0
1004,10057.0
1005,6548.0
1006,5189.0
1007,10871.0
1008,8646.0
1009,10072.0
1010,7837.0
1011,4379.0
1012,6717.0
1013,6466.0
1014,9391.0
1015,12234.0
1016,5874.0
1017,3868.0
1018,6494.0
1019,9124.0
1020,8581.0
1021,6816.0
1022,6984.0
1023,4852.0
1024,5635.0
1025,3851.0
1026,4881.0
1027,6552.0
1028,8209.0
1029,8038.0
1030,9351.0
1031,8872.0
1032,10243.0
1033,11090.0
1034,5584.0
1035,10975.0
1036,10530.0
1037,6135.0
1038,8189.0
1039,4395.0
1040,7404.0
1041,4240.0
1042,7726.0
1043,6699.0
1044,9503.0
1045,8678.0
1046,9810.0
1047,8325.0
1048,6142.0
1049,8581.0
1050,19603.0
1051,11389.0
1052,6150.0
1053,3553.0
1054,7420.0
1055,10851.0
1056,5706.0
1057,12997.0
1058,20977.0
1059,4519.0
1060,6442.0
1061,8282.0
1062,6184.0
1063,10161.0
1064,7127.0
1065,7874.0
1066,5505.0
1067,6071.0
1068,6128.0
1069,8970.0
1070,11336.0
1071,7166.0
1072,6188.0
1073,7129.0
1074,5524.0
1075,5729.0
1076,8219.0
1077,6061.0
1078,6697.0
1079,8638.0
1080,8946.0
1081,11403.0
1082,7691.0
1083,8582.0
1084,9176.0
1085,8630.0
1086,11448.0
1087,5602.0
1088,4368.0
1089,6756.0
1090,7764.0
1091,6112.0
1092,5197.0
1093,10205.0
1094,6407.0
1095,10752.0
1096,6672.0
1097,5736.0
1098,5271.0
1099,4821.0
1100,9945.0
1101,5255.0
1102,8039.0
1103,19404.0
1104,8059.0
1105,7002.0
1106,6249.0
1107,4731.0
1108,6547.0
1109,4192.0
1110,6781.0
1111,12026.0
1112,5055.0
1113,16907.0
1114,17394.0
1115,5186.0
1116,6000.0
1117,4907.0
1118,6624.0
1119,6368.0
1120,13114.0
1121,7368.0
1122,12189.0
1123,4926.0
1124,7225.0
1125,5332.0
1126,8284.0
1127,6407.0
1128,6742.0
1129,9174.0
1130,6211.0
1131,8203.0
1132,10293.0
1133,5308.0
1134,10116.0
1135,6191.0
1136,9927.0
1137,5169.0
1138,6304.0
1139,6604.0
1140,13674.0
1141,6110.0
1142,7145.0
1143,6569.0
1144,10271.0
1145,4893.0
1146,8820.0
1147,7987.0
1148,4961.0
1149,15244.0
1150,16994.0
1151,7504.0
1152,7719.0
1153,11293.0
1154,10113.0
1155,14438.0
1156,5232.0
1157,8056.0
1158,6131.0
1159,8676.0
1160,4386.0
1161,7293.0
1162,6574.0
1163,6440.0
1164,3693.0
1165,4965.0
1166,5317.0
1167,9648.0
1168,4373.0
1169,5885.0
1170,6483.0
1171,6894.0
1172,7959.0
1173,8428.0
1174,7358.0
1175,7063.0
1176,8573.0
1177,12930.0
1178,9154.0
1179,5312.0
1180,5170.0
1181,9873.0
1182,4636.0
1183,7955.0
1184,3746.0
1185,5669.0
1186,9230.0
1187,6520.0
1188,6049.0
1189,9136.0
1190,8573.0
1191,13541.0
1192,7640.0
1193,10680.0
1194,2777.0
1195,6215.0
1196,7180.0
1197,5389.0
1198,8415.0
1199,5931.0
1200,8482.0
1201,9561.0
1202,12146.0
1203,9173.0
1204,5756.0
1205,5177.0
1206,9471.0
1207,9383.0
1208,6664.0
1209,5518.0
1210,6417.0
1211,5821.0
1212,4846.0
1213,6365.0
1214,8573.0
1215,8815.0
1216,15484.0
1217,6266.0
1218,16303.0
1219,8215.0
1220,6254.0
1221,2909.0
1222,6512.0
1223,6279.0
1224,6107.0
1225,7844.0
1226,6376.0
1227,4667.0
1228,8161.0
1229,4264.0
1230,8729.0
1231,7458.0
1232,8444.0
1233,8525.0
1234,7004.0
1235,9597.0
1236,8729.0
1237,7155.0
1238,8105.0
1239,6459.0
1240,10316.0
1241,7008.0
1242,4651.0
1243,8177.0
1244,8274.0
1245,8345.0
1246,6818.0
1247,8506.0
1248,8051.0
1249,6578.0
1250,7532.0
1251,8304.0
1252,5732.0
1253,5974.0
1254,6509.0
1255,6143.0
1256,4667.0
1257,5205.0
1258,8379.0
1259,8201.0
1260,11206.0
1261,11338.0
1262,9106.0
1263,6649.0
1264,5360.0
1265,12586.0
1266,11382.0
1267,9179.0
1268,9545.0
1269,7668.0
1270,6394.0
1271,3857.0
1272,11481.0
1273,7818.0
1274,5453.0
1275,6694.0
1276,2814.0
1277,13054.0
1278,6209.0
1279,5430.0
1280,4645.0
1281,5605.0
1282,7605.0
1283,9692.0
1284,6523.0
1285,5368.0
1286,5000.0
1287,4904.0
1288,4133.0
1289,7667.0
1290,16563.0
1291,5229.0
1292,5690.0
1293,7167.0
1294,5330.0
1295,5970.0
1296,5098.0
1297,4150.0
1298,7997.0
1299,7444.0
1300,4407.0
1301,8206.0
1302,6614.0
1303,5163.0
1304,7681.0
1305,7681.0
1306,11037.0
1307,5874.0
1308,7380.0
1309,5569.0
1310,5980.0
1311,15070.0
1312,9958.0
1313,7081.0
1314,6073.0
1315,4853.0
1316,6170.0
1317,3996.0
1318,10959.0
1319,5821.0
1320,5865.0
1321,8824.0
1322,4187.0
1323,8008.0
1324,8551.0
1325,7924.0
1326,6905.0
1327,3979.0
1328,6597.0
1329,8161.0
1330,9180.0
1331,9247.0
1332,6354.0
1333,6411.0
1334,8618.0
1335,7026.0
1336,0.0
1337,7569.0
1338,8197.0
1339,6492.0
1340,7901.0
1341,6689.0
1342,6620.0
1343,6023.0
1344,4652.0
1345,6837.0
1346,6208.0
1347,9803.0
1348,6607.0
1349,4834.0
1350,11188.0
1351,6690.0
1352,3935.0
1353,7601.0
1354,7973.0
1355,12690.0
1356,5829.0
1357,6555.0
1358,6429.0
1359,7640.0
1360,5308.0
1361,9966.0
1362,4090.0
1363,6047.0
1364,5921.0
1365,6528.0
1366,5979.0
1367,6476.0
1368,8612.0
1369,14504.0
1370,9257.0
1371,9691.0
1372,9842.0
1373,5897.0
1374,7399.0
1375,8817.0
1376,10090.0
1377,8813.0
1378,3209.0
1379,8638.0
1380,7937.0
1381,9093.0
1382,3810.0
1383,4804.0
1384,7818.0
1385,7136.0
1386,8589.0
1387,7803.0
1388,5262.0
1389,8073.0
1390,6636.0
1391,7341.0
1392,9373.0
1393,7129.0
1394,8344.0
1395,12153.0
1396,9366.0
1397,5385.0
1398,6704.0
1399,4660.0
1400,0.0
1401,7271.0
1402,5984.0
1403,9270.0
1404,4656.0
1405,6619.0
1406,5854.0
1407,12129.0
1408,7617.0
1409,6232.0
1410,8178.0
1411,7782.0
1412,5540.0
1413,9216.0
1414,7787.0
1415,10925.0
1416,10112.0
1417,7323.0
1418,6504.0
1419,4585.0
1420,5328.0
1421,12020.0
1422,9982.0
1423,6630.0
1424,14043.0
1425,5155.0
1426,5461.0
1427,5717.0
1428,8674.0
1429,11371.0
1430,8421.0
1431,8344.0
1432,8509.0
1433,6299.0
1434,8527.0
1435,5796.0
1436,10648.0
1437,5468.0
1438,5252.0
1439,5636.0
1440,7763.0
1441,19332.0
1442,7515.0
1443,4902.0
1444,8679.0
1445,4965.0
1446,6458.0
1447,4213.0
1448,8265.0
1449,6994.0
1450,6223.0
1451,15913.0
1452,13303.0
1453,6033.0
1454,7999.0
1455,4208.0
1456,6357.0
1457,6015.0
1458,8345.0
1459,6087.0
1460,5619.0
1461,6919.0
1462,6857.0
1463,7576.0
1464,8176.0
1465,3857.0
1466,7123.0
1467,10917.0
1468,8159.0
1469,5879.0
1470,5708.0
1471,8472.0
1472,5014.0
1473,8983.0
1474,6240.0
1475,4735.0
1476,8634.0
1477,6639.0
1478,4617.0
1479,6605.0
1480,8082.0
1481,10236.0
1482,12081.0
1483,5287.0
1484,4262.0
1485,6131.0
1486,6604.0
1487,4922.0
1488,6526.0
1489,6942.0
1490,12401.0
1491,8055.0
1492,6058.0
1493,8101.0
1494,5322.0
1495,9540.0
1496,6280.0
1497,13264.0
1498,6486.0
1499,6123.0
1500,5915.0
1501,4319.0
1502,5601.0
1503,20086.0
1504,5672.0
1505,4595.0
1506,10069.0
1507,6176.0
1508,7288.0
1509,8445.0
1510,5423.0
1511,5168.0
1512,5537.0
1513,9615.0
1514,6826.0
1515,8465.0
1516,8975.0
1517,5660.0
1518,7527.0
1519,6764.0
1520,4617.0
1521,8988.0
1522,10280.0
1523,5054.0
1524,8134.0
1525,6974.0
1526,4550.0
1527,9532.0
1528,6255.0
1529,7198.0
1530,4589.0
1531,5175.0
1532,6971.0
1533,0.0
1534,7643.0
1535,5448.0
1536,6439.0
1537,4287.0
1538,6065.0
1539,6733.0
1540,8194.0
1541,8151.0
1542,9977.0
1543,5504.0
1544,7473.0
1545,7628.0
1546,11071.0
1547,9373.0
1548,7964.0
1549,7646.0
1550,6833.0
1551,8603.0
1552,4209.0
1553,11137.0
1554,6159.0
1555,8398.0
1556,12102.0
1557,6362.0
1558,4062.0
1559,3547.0
1560,9453.0
1561,6214.0
1562,8981.0
1563,11187.0
1564,6758.0
1565,5001.0
1566,7901.0
1567,6829.0
1568,6199.0
1569,7711.0
1570,6401.0
1571,9161.0
1572,7801.0
1573,7280.0
1574,8632.0
1575,6526.0
1576,6436.0
1577,4846.0
1578,7850.0
1579,7462.0
1580,6733.0
1581,6308.0
1582,8422.0
1583,5856.0
1584,6190.0
1585,5799.0
1586,6921.0
1587,7220.0
1588,6569.0
1589,6281.0
1590,5678.0
1591,9025.0
1592,7257.0
1593,6356.0
1594,7835.0
1595,7501.0
1596,7936.0
1597,3205.0
1598,3598.0
1599,7426.0
1600,7159.0
1601,5752.0
1602,10086.0
1603,9331.0
1604,5020.0
1605,8099.0
1606,6896.0
1607,3519.0
1608,8203.0
1609,10407.0
1610,7823.0
1611,6545.0
1612,5143.0
1613,7090.0
1614,10281.0
1615,7979.0
1616,3750.0
1617,6038.0
1618,5669.0
1619,6042.0
1620,5568.0
1621,6097.0
1622,5297.0
1623,4656.0
1624,4680.0
1625,7871.0
1626,8332.0
1627,5763.0
1628,6087.0
1629,8174.0
1630,6819.0
1631,5223.0
1632,6496.0
1633,8846.0
1634,5517.0
1635,4163.0
1636,12493.0
1637,7235.0
1638,7352.0
1639,6496.0
1640,7970.0
1641,8393.0
1642,5307.0
1643,8109.0
1644,9882.0
1645,15655.0
1646,5927.0
1647,5553.0
1648,6481.0
1649,6449.0
1650,5856.0
1651,9267.0
1652,8331.0
1653,7141.0
1654,3920.0
1655,5699.0
1656,10264.0
1657,4890.0
1658,8576.0
1659,3964.0
1660,7633.0
1661,9999.0
1662,6971.0
1663,9992.0
1664,5518.0
1665,4357.0
1666,6315.0
1667,7467.0
1668,9342.0
1669,6371.0
1670,8055.0
1671,6071.0
1672,4834.0
1673,10253.0
1674,4611.0
1675,10848.0
1676,5864.0
1677,4660.0
1678,7812.0
1679,5615.0
1680,6496.0
1681,11336.0
1682,3155.0
1683,4482.0
1684,9988.0
1685,9099.0
1686,11630.0
1687,7005.0
1688,5842.0
1689,6662.0
1690,6291.0
1691,5474.0
1692,10102.0
1693,8917.0
1694,14498.0
1695,4717.0
1696,5487.0
1697,0.0
1698,7994.0
1699,6236.0
1700,11948.0
1701,7509.0
1702,6834.0
1703,5275.0
1704,5793.0
1705,5987.0
1706,7302.0
1707,6367.0
1708,5839.0
1709,8466.0
1710,6976.0
1711,23293.0
1712,7701.0
1713,5011.0
1714,8625.0
1715,12486.0
1716,8845.0
1717,6491.0
1718,6007.0
1719,6938.0
1720,9626.0
1721,6110.0
1722,6509.0
1723,7516.0
1724,9340.0
1725,7616.0
1726,5793.0
1727,7948.0
1728,5729.0
1729,6911.0
1730,11129.0
1731,12278.0
1732,10956.0
1733,9309.0
1734,4925.0
1735,6316.0
1736,5115.0
1737,9152.0
1738,10877.0
1739,10846.0
1740,7795.0
1741,6145.0
1742,5387.0
1743,6055.0
1744,10896.0
1745,7180.0
1746,5812.0
1747,6385.0
1748,8020.0
1749,3903.0
1750,8814.0
1751,5321.0
1752,6226.0
1753,7787.0
1754,6162.0
1755,8769.0
1756,7738.0
1757,6078.0
1758,8807.0
1759,7707.0
1760,11893.0
1761,6621.0
1762,11346.0
1763,9346.0
1764,10869.0
1765,6456.0
1766,11661.0
1767,5489.0
1768,6034.0
1769,7240.0
1770,6292.0
1771,10496.0
1772,9611.0
1773,6768.0
1774,8175.0
1775,8959.0
1776,10612.0
1777,3704.0
1778,14271.0
1779,6105.0
1780,7632.0
1781,9857.0
1782,6930.0
1783,7702.0
1784,7467.0
1785,8161.0
1786,5197.0
1787,6607.0
1788,8734.0
1789,9399.0
1790,8750.0
1791,6288.0
1792,7561.0
1793,13809.0
1794,7257.0
1795,6558.0
1796,7797.0
1797,6847.0
1798,6395.0
1799,8628.0
1800,4587.0
1801,10844.0
1802,6373.0
1803,9050.0
1804,8426.0
1805,5724.0
1806,7074.0
1807,7176.0
1808,10873.0
1809,10171.0
1810,5187.0
1811,5212.0
1812,8927.0
1813,6492.0
1814,6439.0
1815,7918.0
1816,7691.0
1817,8144.0
1818,7370.0
1819,4216.0
1820,8625.0
1821,7937.0
1822,10194.0
1823,7408.0
1824,7974.0
1825,8070.0
1826,9631.0
1827,6879.0
1828,6690.0
1829,10132.0
1830,7831.0
1831,12573.0
1832,9914.0
1833,9405.0
1834,6186.0
1835,8055.0
1836,9424.0
1837,8454.0
1838,4748.0
1839,5820.0
1840,8292.0
1841,6924.0
1842,4948.0
1843,9887.0
1844,8546.0
1845,6356.0
1846,6598.0
1847,5530.0
1848,9514.0
1849,9100.0
1850,8219.0
1851,6926.0
1852,5800.0
1853,6422.0
1854,4818.0
1855,7015.0
1856,7729.0
1857,10010.0
1858,10136.0
1859,6819.0
1860,10468.0
1861,6789.0
1862,5003.0
1863,11744.0
1864,6656.0
1865,9983.0
1866,7465.0
1867,4990.0
1868,6137.0
1869,6914.0
1870,8333.0
1871,12490.0
1872,4700.0
1873,3782.0
1874,4459.0
