Id,Sales
683,5934.3
684,7836.8
685,7077.8
686,9447.3
687,6486.6
688,7339.1
689,6403.4
690,8996.5
691,8982.7
692,7184.7
693,3384.1
694,6468.4
695,7206.5
696,4532.1
697,10980.7
698,5775.8
699,7081.7
700,10783.3
701,6626.1
702,4551.8
703,8223.1
704,9854.67333333
705,5709.9
706,8536.4
707,10547.6
708,6849.5
709,5257.4
710,7275.2
711,6363.4
712,6909.0
713,7401.4
714,4766.7
715,6841.5
716,8030.8
717,6664.0
718,7902.6
719,6166.3
720,6166.8
721,4753.8
722,8277.8
723,6830.8
724,6511.4
725,6729.4
726,7902.8
727,9524.8
728,5904.3
729,5494.1
730,6890.9
731,6926.22
732,6148.5
733,4523.6
734,4312.3
735,7391.1
736,6419.875
737,4944.0
738,8381.3
739,5978.5
740,6458.4
741,5312.1
742,3775.9
743,7268.1
744,6193.2
745,6032.6
746,9087.0
747,8097.2
748,4892.7
749,9095.3
750,4452.5
751,3454.5
752,7516.9
753,13012.5
754,8682.4
755,6856.02
756,5131.6
757,6702.4
758,9405.9
759,6465.2
760,9501.6
761,5390.6
762,4383.9
763,5900.6
764,5498.8
765,5461.3
766,5059.1
767,5192.8
768,4746.7
769,7684.4
770,7111.7
771,5713.4
772,5952.3
773,7296.5
774,6690.8
775,4993.4
776,9888.5
777,7156.1
778,5503.1
779,3814.0
780,12464.3
781,6554.0
782,5108.9
783,7737.1
784,8246.4
785,7295.2
786,5599.1
787,7229.9
788,10209.0
789,16450.1
790,5036.9
791,5242.6
792,5697.7
793,6558.125
794,5979.5
795,8257.7
796,9641.7
797,6387.7
798,4247.9
799,5611.7
800,8945.8
801,5728.6
802,7735.9
803,4155.7
804,7274.9
805,8445.1
806,7202.9
807,9068.6
808,6245.7
809,4321.9
810,6867.6
811,7224.1
812,8704.2
813,7546.0
814,7731.35
815,6606.9
816,4294.8
817,8813.55
818,4856.0
819,10533.55
820,6783.3
821,4438.6
822,6272.3
823,6698.2
824,7572.4
825,9138.2
826,4190.5
827,4775.4
828,7974.4
829,9296.1
830,12328.8
831,5525.3
832,6220.6
833,6737.6
834,6470.6
835,5858.0
836,9582.8
837,7911.94166667
838,12176.8
839,4870.4
840,6210.9
841,0.0
842,8766.3
843,5245.8
844,9885.9
845,6760.4
846,5573.4
847,5768.6
848,5435.1
849,5599.6
850,6904.2
851,4759.9
852,5003.8
853,9487.8
854,6938.455
855,18940.82
856,6842.1
857,4473.0
858,8013.1
859,9031.3
860,7590.2
861,7912.4
862,6171.8
863,8795.5
864,9456.2
865,7302.5
866,5821.6
867,7090.1
868,8205.4
869,7831.8
870,8531.3
871,5783.6
872,4756.8
873,6085.8
874,9975.2
875,11919.8
876,10213.2
877,7096.63333333
878,4610.4
879,5725.2
880,5867.2
881,7072.1
882,11183.1
883,10873.5
884,6134.4
885,6215.5
886,4747.2
887,6042.1
888,11889.2
889,7186.8
890,5301.3
891,5428.3
892,8718.2
893,3647.7
894,7804.5
895,4307.4
896,7258.0
897,6929.7
898,6024.2
899,7960.7
900,7510.6
901,5921.9
902,6539.9
903,7930.2
904,11466.3
905,6156.6
906,8847.7
907,7752.2
908,9994.1
909,6077.5
910,10052.2
911,5127.5
912,5123.4
913,6632.9
914,5688.1
915,9714.1
916,7454.6
917,5027.5
918,7077.35
919,7254.0
920,10434.0
921,3879.8
922,15258.4
923,5239.7
924,6535.3
925,8859.4
926,5377.7
927,7093.3
928,6307.9
929,7460.5
930,5711.0
931,6043.7
932,7749.65
933,8646.3
934,8130.0
935,5556.6
936,7272.2
937,13151.3
938,6553.1
939,4951.6
940,7192.5
941,6130.4
942,6141.9
943,7255.3
944,4054.9
945,8671.6
946,6738.3
947,6948.3
948,7195.5
949,4759.2
950,6465.6
951,5786.9
952,8775.4
953,8836.8
954,5392.5
955,5060.2
956,7460.0
957,5950.0
958,6064.8
959,8680.6
960,6063.0
961,8560.8
962,6107.1
963,4513.8
964,7187.6
965,7526.575
966,9228.9
967,8915.2
968,8027.2
969,5997.9
970,9056.2
971,6431.66666667
972,7619.2
973,7676.4
974,6171.9
975,10237.4
976,8240.7
977,8239.5
978,5692.7
979,7600.6
980,8573.7
981,7155.9
982,4221.2
983,6046.4
984,8151.2875
985,6603.6
986,4663.6
987,8355.8
988,7087.5
989,5966.3
990,5871.3
991,5473.2
992,7376.66666667
993,7427.6
994,7688.0
995,5629.5
996,4765.3
997,6313.1
998,4076.0
999,5464.3
1000,5512.1
1001,9097.7
1002,8690.1
1003,7218.4
1004,13641.6
1005,6730.45
1006,4965.8
1007,10532.3
1008,7846.7
1009,8908.9
1010,8203.3
1011,5558.4
1012,6564.7
1013,5897.4
1014,8361.8
1015,12267.36
1016,5858.8
1017,3524.9
1018,5711.6
1019,9518.7
1020,9712.9
1021,6565.6
1022,7022.8
1023,4465.84222222
1024,5626.4
1025,3670.2
1026,5392.0
1027,6573.0
1028,8146.9
1029,7589.4
1030,8088.5
1031,8392.8
1032,9445.7
1033,8200.5
1034,5529.2
1035,9215.6
1036,11331.5
1037,5954.1
1038,8482.1
1039,4657.2
1040,6238.75
1041,4803.5
1042,8079.9
1043,6169.6
1044,9502.6
1045,7704.1
1046,8872.7
1047,8588.0
1048,5232.2
1049,10011.8
1050,17882.9166667
1051,11008.2
1052,6422.4
1053,3101.3
1054,6992.4
1055,9049.5
1056,5705.4
1057,12536.725
1058,19394.7
1059,4359.8
1060,6155.6
1061,7702.9
1062,5814.6
1063,9629.3
1064,6931.2
1065,7222.5
1066,5550.2
1067,7251.9
1068,6202.5
1069,7287.6
1070,11018.9
1071,6346.7
1072,6105.4
1073,7472.4
1074,5849.0
1075,5537.16666667
1076,8327.9
1077,5893.5
1078,6269.0
1079,7603.6
1080,6756.7
1081,7035.6
1082,7365.8
1083,7390.1
1084,8738.6
1085,6963.5
1086,8056.9
1087,6153.1
1088,4118.5
1089,7417.5
1090,7150.5
1091,6689.8
1092,4775.4
1093,9743.2
1094,7239.6
1095,9841.1
1096,6849.6
1097,5651.5
1098,5380.5
1099,4285.8
1100,9850.7
1101,5212.1
1102,8126.6
1103,16778.2
1104,7749.2
1105,6204.4
1106,5494.0
1107,5340.1
1108,7820.8
1109,4103.5
1110,6291.4
1111,10788.0
1112,5478.2
1113,16817.6
1114,15125.2
1115,5355.3
1116,6974.9
1117,5929.1
1118,6537.175
1119,5696.3
1120,12560.5
1121,8907.5
1122,10785.0
1123,4663.1
1124,6897.8
1125,5151.1
1126,8794.3
1127,6706.6
1128,5816.2
1129,7128.9
1130,6721.2
1131,9541.4
1132,9143.5
1133,6222.4
1134,11042.3
1135,6366.13
1136,11336.86
1137,5640.8
1138,6600.3
1139,6443.5
1140,12175.5
1141,6373.3
1142,7286.3
1143,7493.0
1144,9384.1
1145,4680.8
1146,8745.1
1147,7379.5
1148,3908.8
1149,17060.0
1150,17087.1
1151,7864.2
1152,7688.3
1153,9675.0
1154,10318.0
1155,12641.9
1156,6038.6
1157,7647.85
1158,6255.8
1159,7390.4
1160,4220.6
1161,6537.4
1162,6296.9
1163,6442.0
1164,7707.02333333
1165,5858.7
1166,5326.5
1167,7896.4
1168,4856.2
1169,6001.4
1170,6228.9
1171,7955.0
1172,8169.0
1173,8507.3
1174,7507.9
1175,6846.0
1176,5829.6
1177,11215.4
1178,8179.8
1179,6127.6
1180,4901.0
1181,8471.3
1182,4925.4
1183,7122.7
1184,3830.53333333
1185,5842.04166667
1186,8047.3
1187,6634.9
1188,4948.3
1189,8461.9
1190,8812.7
1191,13064.4
1192,6938.4
1193,10344.2
1194,3275.7
1195,5854.0
1196,6676.9
1197,4811.0
1198,8398.3
1199,5423.2
1200,5253.5
1201,9615.6
1202,12647.1
1203,8345.2
1204,5952.3
1205,5085.1
1206,8356.5
1207,8317.0
1208,6217.375
1209,5357.0
1210,6743.3
1211,10336.6
1212,4607.2
1213,6293.1
1214,8527.4
1215,9663.5
1216,13425.6
1217,5672.2
1218,15568.8
1219,7358.1
1220,4847.3
1221,3131.1
1222,6519.9
1223,6834.2
1224,5604.7
1225,7504.9
1226,5068.7
1227,4653.4
1228,7101.0
1229,4294.8
1230,8047.2
1231,6975.5
1232,9055.7
1233,9343.9
1234,5258.6
1235,9460.86666667
1236,7106.1
1237,5949.2
1238,5798.3
1239,6303.5
1240,11391.6
1241,6145.06666667
1242,5238.4
1243,8568.8
1244,8466.9
1245,7729.1
1246,6668.4
1247,8877.72
1248,5942.9
1249,6469.8
1250,6334.9
1251,9018.6
1252,6279.6
1253,6093.82
1254,6302.4
1255,5462.8
1256,4562.5
1257,5381.9
1258,8193.7
1259,8438.9
1260,11001.2
1261,11825.1
1262,7868.1
1263,6352.3
1264,4688.0
1265,10508.9
1266,9544.135
1267,8836.1
1268,9362.9
1269,8165.4
1270,6245.7
1271,4030.2
1272,12009.8
1273,7596.4
1274,6266.9
1275,6210.0
1276,3180.8
1277,12284.9
1278,6481.2
1279,5591.1
1280,4691.6
1281,5917.5
1282,6875.3
1283,10085.5
1284,6986.6
1285,4641.53571429
1286,5367.9
1287,4981.39166667
1288,3482.7
1289,6976.33333333
1290,16536.1
1291,5286.2
1292,5712.8
1293,7771.2
1294,6247.5
1295,5793.0
1296,5171.0
1297,4880.1
1298,7869.5
1299,7344.7
1300,4446.4
1301,8538.85
1302,6558.6
1303,5704.1
1304,9922.7
1305,8701.5
1306,10840.9
1307,5983.0
1308,6857.2
1309,4690.0
1310,6079.9
1311,15384.0
1312,11774.1
1313,6555.4
1314,5825.6
1315,4852.6
1316,6152.0
1317,4806.4
1318,10640.3
1319,5319.2
1320,5988.5
1321,7208.9
1322,4747.6
1323,6821.8
1324,8326.6
1325,7608.4
1326,6956.4
1327,4205.7
1328,6558.6
1329,6818.1
1330,9241.8
1331,9214.7
1332,6264.60666667
1333,5574.5
1334,8417.3
1335,7006.6
1336,0.0
1337,7133.3
1338,7300.9
1339,7012.8
1340,6639.1
1341,6492.9
1342,6349.1
1343,5952.1
1344,7807.3
1345,6730.6
1346,7744.0
1347,9769.7
1348,6433.4
1349,5020.3
1350,11767.2166667
1351,6181.2
1352,4002.0
1353,7997.5
1354,8274.8
1355,11346.9
1356,5222.3
1357,6409.4
1358,6615.1
1359,7480.2
1360,6003.9
1361,9455.5
1362,3570.9
1363,6599.2
1364,6599.3
1365,6309.2
1366,5772.9
1367,7375.5
1368,9079.43333333
1369,6397.0
1370,9045.2
1371,7038.4
1372,8927.2
1373,5298.6
1374,7286.0
1375,7264.4
1376,8338.1
1377,9153.7
1378,3899.0
1379,9228.9
1380,7778.4
1381,8101.8
1382,4302.1
1383,4305.6
1384,8637.9
1385,5804.7
1386,8673.95
1387,7022.8
1388,5633.77
1389,8375.1
1390,7263.5
1391,6995.2
1392,8996.6
1393,6837.5
1394,8096.8
1395,11631.5
1396,8085.0
1397,5086.7
1398,5496.7
1399,4804.8
1400,0.0
1401,8546.4
1402,5747.1
1403,9320.6
1404,4728.2
1405,6117.9
1406,5966.0
1407,11917.4
1408,5346.5
1409,5606.7
1410,6505.6
1411,7696.6
1412,5096.8
1413,8516.1
1414,7831.6
1415,10665.1
1416,8554.5
1417,6459.53333333
1418,5743.7
1419,4835.4
1420,4986.8
1421,12066.9
1422,10246.9
1423,6575.8
1424,15012.8
1425,6317.2
1426,5323.6
1427,7183.0
1428,9118.5
1429,12289.1
1430,7936.1
1431,7838.675
1432,7797.45
1433,8363.1
1434,8150.9
1435,6210.1
1436,5307.0
1437,4974.3
1438,4297.8
1439,6028.2
1440,8747.5
1441,17069.4
1442,6795.95
1443,5516.8
1444,8500.7
1445,4577.8
1446,6274.1
1447,4511.7
1448,8867.5
1449,6234.28666667
1450,5886.9
1451,13456.2
1452,12294.6
1453,6060.8
1454,7609.4
1455,3552.4
1456,6194.6
1457,5900.2
1458,8243.4
1459,4864.6
1460,4495.1
1461,6544.6
1462,6326.8
1463,6922.3
1464,7872.4
1465,3841.2
1466,7187.8
1467,9654.7
1468,8037.1
1469,5755.3
1470,4841.4
1471,8204.3
1472,5224.0
1473,9380.075
1474,4803.0
1475,5397.7
1476,7996.7
1477,6134.4
1478,4970.9
1479,6447.0
1480,7900.2
1481,9599.4
1482,10715.5
1483,5559.4
1484,4311.6
1485,6267.4
1486,6684.5
1487,4634.9
1488,7052.4
1489,6689.5
1490,12507.4
1491,7803.1
1492,6814.7
1493,8025.9
1494,5537.1
1495,9886.2
1496,6303.3
1497,14504.9
1498,6493.1
1499,6120.5
1500,5974.6
1501,4252.9
1502,7452.5
1503,20533.8
1504,5035.5
1505,4756.0
1506,10029.6
1507,6927.0
1508,7414.3
1509,7989.43333333
1510,6146.4
1511,5599.3
1512,4657.5
1513,9509.2
1514,6640.5
1515,7884.5
1516,8300.5
1517,5590.0
1518,7220.725
1519,6539.5
1520,4271.2
1521,9087.0
1522,8215.1
1523,5025.2
1524,7006.43333333
1525,6842.9
1526,5299.0
1527,8843.7
1528,5488.26666667
1529,8210.1
1530,4517.97333333
1531,5612.9
1532,7145.53
1533,0.0
1534,7438.17333333
1535,5055.1
1536,6159.9
1537,4839.2
1538,5513.41666667
1539,6410.7
1540,7640.5
1541,6863.6
1542,9635.2
1543,6510.3
1544,8454.0
1545,7285.7
1546,9954.9
1547,9274.3
1548,7517.2
1549,3295.6
1550,6462.9
1551,7829.7
1552,4621.8
1553,11124.9
1554,5886.3
1555,7753.3
1556,11620.6
1557,5741.02333333
1558,4671.9
1559,8435.9
1560,9677.175
1561,6111.9
1562,8897.5
1563,10068.1
1564,5728.1
1565,6160.1
1566,7026.2
1567,7020.0
1568,6591.7
1569,7522.2
1570,4961.9
1571,7017.5
1572,7895.2
1573,6728.43333333
1574,8094.0
1575,6217.5
1576,6642.755
1577,4489.8
1578,8549.1
1579,7137.4
1580,6384.7
1581,6977.5
1582,8149.9
1583,9682.8
1584,5413.625
1585,5579.6
1586,6090.6
1587,7057.55
1588,6965.58333333
1589,5054.4
1590,4450.2
1591,8644.2
1592,6438.2
1593,5992.0
1594,8222.9
1595,5886.4
1596,8076.5
1597,5315.7
1598,3590.6
1599,7348.0
1600,6052.06666667
1601,6096.74
1602,9756.3
1603,9731.03333333
1604,4852.7
1605,8407.0
1606,4776.8
1607,3468.1
1608,7444.5
1609,13365.0
1610,8597.3
1611,6835.375
1612,4975.7
1613,7012.7
1614,10367.4
1615,6468.7
1616,8848.9
1617,5952.3
1618,4827.1
1619,5749.9
1620,5295.25
1621,6010.5
1622,5728.7
1623,5214.3
1624,4674.4
1625,8014.4
1626,7561.1
1627,5791.6
1628,5732.26666667
1629,7358.0
1630,7099.2
1631,5082.6
1632,9622.2
1633,8230.7
1634,5882.3
1635,4288.2
1636,12820.0
1637,6635.6
1638,6160.7
1639,7667.2
1640,8805.0
1641,7420.8
1642,5592.6
1643,7866.0
1644,10076.7
1645,18631.8
1646,5306.9
1647,4903.9
1648,5656.0
1649,6230.55
1650,5864.8
1651,9932.1
1652,9483.5
1653,6923.5
1654,4671.8
1655,5704.2
1656,8744.0
1657,5743.8
1658,7307.6
1659,4190.5
1660,7229.5
1661,9514.3
1662,7693.9
1663,9724.2
1664,6837.1
1665,4361.8
1666,6292.9
1667,7544.7
1668,8992.3
1669,7763.5
1670,7027.7
1671,7070.1
1672,4617.36666667
1673,9343.375
1674,4761.6
1675,9716.0
1676,6728.6
1677,4636.6
1678,7218.4
1679,6850.3
1680,8217.5
1681,9868.1
1682,4306.9
1683,4742.2
1684,8533.3
1685,9496.5
1686,11669.1
1687,5891.4
1688,6314.9
1689,7077.6
1690,6990.9
1691,5621.9
1692,9840.9
1693,8575.96
1694,12889.7
1695,4989.5
1696,5969.4
1697,0.0
1698,8475.9
1699,6140.1
1700,9974.6
1701,7082.8
1702,5881.3
1703,5483.6
1704,5455.4
1705,5609.8
1706,7923.3
1707,4630.0
1708,4859.2
1709,9357.8
1710,6655.9
1711,19006.7333333
1712,7268.1
1713,4705.7
1714,8896.8
1715,10710.3
1716,7454.2
1717,8168.0
1718,8532.1
1719,8924.0
1720,8971.9
1721,6075.1
1722,6619.2
1723,7147.0
1724,9290.22
1725,8074.4
1726,9977.9
1727,7303.9
1728,5617.1
1729,7153.3
1730,12098.5
1731,12103.3
1732,12118.2
1733,8760.40952381
1734,5353.8
1735,6137.8
1736,5456.2
1737,9789.2
1738,13175.7
1739,10802.4
1740,7185.5
1741,6338.5
1742,5650.1
1743,5907.7
1744,12508.9
1745,8054.4
1746,5401.5
1747,6261.7
1748,8663.9
1749,4287.4
1750,8272.3
1751,4978.0
1752,7281.4
1753,7980.7
1754,6175.8
1755,8456.9
1756,8012.3
1757,6120.2
1758,7665.775
1759,7836.1
1760,12658.3
1761,7014.8
1762,10375.6
1763,8758.0
1764,11030.5
1765,6601.55
1766,11388.2
1767,6810.6
1768,6101.8
1769,7240.4
1770,6281.5
1771,9938.8
1772,9441.5
1773,6588.03333333
1774,7476.85
1775,7709.5
1776,11756.1
1777,4193.38
1778,15420.5
1779,5347.9
1780,6945.4
1781,10151.0
1782,6328.5
1783,7515.5
1784,7745.5
1785,8048.94333333
1786,6098.4
1787,6872.5
1788,7977.48333333
1789,8756.7
1790,8741.3
1791,6186.4
1792,7923.3
1793,13652.8
1794,7258.9
1795,5200.7
1796,7174.7
1797,6264.8
1798,6584.3
1799,8888.0
1800,4367.7
1801,9554.1
1802,6967.0
1803,9108.2
1804,8486.1
1805,4943.7
1806,6559.3
1807,6767.8
1808,9645.1
1809,10197.5
1810,5751.4
1811,5039.7
1812,8165.8
1813,7383.5
1814,6953.6
1815,9498.1
1816,7546.7
1817,8473.6
1818,7087.3
1819,4838.0
1820,8314.6
1821,7775.88333333
1822,9944.9
1823,9903.3
1824,8049.13333333
1825,7660.8
1826,9395.0
1827,7114.35
1828,7573.6
1829,9578.34
1830,7370.0
1831,12176.1
1832,8914.1
1833,9245.1
1834,6541.6
1835,8011.8
1836,10129.4
1837,8234.4
1838,4706.1
1839,6160.7
1840,8762.15
1841,7407.1
1842,5335.7
1843,10627.4
1844,8029.8
1845,6168.4
1846,6551.4
1847,5850.08333333
1848,8944.7
1849,8250.9
1850,8496.1
1851,6602.6
1852,5802.95
1853,6846.23333333
1854,4806.7
1855,7279.2
1856,6308.1
